Country Name,Country Code,Indicator Name,GDP_perCapita,Year
Tajikistan,TJK,GDP per capita (current US$),0.0,1966
Turkmenistan,TKM,GDP per capita (current US$),0.0,1966
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),492.1535582,1966
Timor-Leste,TLS,GDP per capita (current US$),0.0,1966
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),0.0,1966
Tonga,TON,GDP per capita (current US$),0.0,1966
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),95.79954822,1966
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),168.7222909,1966
Trinidad and Tobago,TTO,GDP per capita (current US$),787.3384067,1966
Tunisia,TUN,GDP per capita (current US$),224.2950878,1966
Turkey,TUR,GDP per capita (current US$),444.5494828,1966
Tuvalu,TUV,GDP per capita (current US$),0.0,1966
Tanzania,TZA,GDP per capita (current US$),0.0,1966
Uganda,UGA,GDP per capita (current US$),112.0321537,1966
Ukraine,UKR,GDP per capita (current US$),0.0,1966
Upper middle income,UMC,GDP per capita (current US$),259.383922,1966
Uruguay,URY,GDP per capita (current US$),664.4398411,1966
United States,USA,GDP per capita (current US$),4146.316646,1966
Uzbekistan,UZB,GDP per capita (current US$),0.0,1966
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),185.2539592,1966
"Venezuela, RB",VEN,GDP per capita (current US$),876.1539264,1966
British Virgin Islands,VGB,GDP per capita (current US$),0.0,1966
Virgin Islands (U.S.),VIR,GDP per capita (current US$),0.0,1966
Vietnam,VNM,GDP per capita (current US$),0.0,1966
Vanuatu,VUT,GDP per capita (current US$),0.0,1966
World,WLD,GDP per capita (current US$),635.3417158,1966
Samoa,WSM,GDP per capita (current US$),0.0,1966
Kosovo,XKX,GDP per capita (current US$),0.0,1966
"Yemen, Rep.",YEM,GDP per capita (current US$),0.0,1966
South Africa,ZAF,GDP per capita (current US$),621.2205434,1966
Zambia,ZMB,GDP per capita (current US$),343.37367,1966
Zimbabwe,ZWE,GDP per capita (current US$),277.2345317,1966
Aruba,ABW,GDP per capita (current US$),0.0,1967
Africa Eastern and Southern,AFE,GDP per capita (current US$),192.1262673,1967
Afghanistan,AFG,GDP per capita (current US$),160.8984342,1967
Africa Western and Central,AFW,GDP per capita (current US$),128.620051,1967
Angola,AGO,GDP per capita (current US$),0.0,1967
Albania,ALB,GDP per capita (current US$),0.0,1967
Andorra,AND,GDP per capita (current US$),0.0,1967
Arab World,ARB,GDP per capita (current US$),0.0,1967
United Arab Emirates,ARE,GDP per capita (current US$),0.0,1967
Argentina,ARG,GDP per capita (current US$),1062.543412,1967
Armenia,ARM,GDP per capita (current US$),0.0,1967
American Samoa,ASM,GDP per capita (current US$),0.0,1967
Antigua and Barbuda,ATG,GDP per capita (current US$),0.0,1967
Australia,AUS,GDP per capita (current US$),2576.284509,1967
Austria,AUT,GDP per capita (current US$),1569.667183,1967
Azerbaijan,AZE,GDP per capita (current US$),0.0,1967
Burundi,BDI,GDP per capita (current US$),54.80644312,1967
Belgium,BEL,GDP per capita (current US$),2086.636005,1967
Benin,BEN,GDP per capita (current US$),111.951561,1967
Burkina Faso,BFA,GDP per capita (current US$),84.3630702,1967
Bangladesh,BGD,GDP per capita (current US$),122.8706285,1967
Bulgaria,BGR,GDP per capita (current US$),0.0,1967
Bahrain,BHR,GDP per capita (current US$),0.0,1967
"Bahamas, The",BHS,GDP per capita (current US$),2556.634267,1967
Bosnia and Herzegovina,BIH,GDP per capita (current US$),0.0,1967
Belarus,BLR,GDP per capita (current US$),0.0,1967
Belize,BLZ,GDP per capita (current US$),420.3759336,1967
Bermuda,BMU,GDP per capita (current US$),2982.749704,1967
Bolivia,BOL,GDP per capita (current US$),179.5830384,1967
Brazil,BRA,GDP per capita (current US$),347.4930522,1967
Barbados,BRB,GDP per capita (current US$),0.0,1967
Brunei Darussalam,BRN,GDP per capita (current US$),1236.419664,1967
Bhutan,BTN,GDP per capita (current US$),0.0,1967
Botswana,BWA,GDP per capita (current US$),100.4051435,1967
Central African Republic,CAF,GDP per capita (current US$),95.89648392,1967
Canada,CAN,GDP per capita (current US$),3217.159294,1967
Central Europe and the Baltics,CEB,GDP per capita (current US$),0.0,1967
Switzerland,CHE,GDP per capita (current US$),2960.722586,1967
Channel Islands,CHI,GDP per capita (current US$),0.0,1967
Chile,CHL,GDP per capita (current US$),753.1279579,1967
China,CHN,GDP per capita (current US$),96.58953194,1967
Cote d'Ivoire,CIV,GDP per capita (current US$),238.3104877,1967
Cameroon,CMR,GDP per capita (current US$),154.6778907,1967
"Congo, Dem. Rep.",COD,GDP per capita (current US$),184.1304392,1967
"Congo, Rep.",COG,GDP per capita (current US$),194.6603356,1967
Colombia,COL,GDP per capita (current US$),293.6442641,1967
Comoros,COM,GDP per capita (current US$),0.0,1967
Cabo Verde,CPV,GDP per capita (current US$),0.0,1967
Costa Rica,CRI,GDP per capita (current US$),412.2351064,1967
Caribbean small states,CSS,GDP per capita (current US$),658.3508984,1967
Cuba,CUB,GDP per capita (current US$),0.0,1967
Curacao,CUW,GDP per capita (current US$),0.0,1967
Cayman Islands,CYM,GDP per capita (current US$),0.0,1967
Cyprus,CYP,GDP per capita (current US$),0.0,1967
Czech Republic,CZE,GDP per capita (current US$),0.0,1967
Germany,DEU,GDP per capita (current US$),0.0,1967
Djibouti,DJI,GDP per capita (current US$),0.0,1967
Dominica,DMA,GDP per capita (current US$),0.0,1967
Denmark,DNK,GDP per capita (current US$),2700.74629,1967
Dominican Republic,DOM,GDP per capita (current US$),250.9762072,1967
Algeria,DZA,GDP per capita (current US$),253.9237655,1967
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),97.34587985,1967
Early-demographic dividend,EAR,GDP per capita (current US$),190.864988,1967
East Asia & Pacific,EAS,GDP per capita (current US$),227.9387607,1967
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),0.0,1967
Europe & Central Asia,ECS,GDP per capita (current US$),1102.085437,1967
Ecuador,ECU,GDP per capita (current US$),459.2787988,1967
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),174.8626098,1967
Euro area,EMU,GDP per capita (current US$),1714.327914,1967
Eritrea,ERI,GDP per capita (current US$),0.0,1967
Spain,ESP,GDP per capita (current US$),968.3067818,1967
Estonia,EST,GDP per capita (current US$),0.0,1967
Ethiopia,ETH,GDP per capita (current US$),0.0,1967
European Union,EUU,GDP per capita (current US$),1444.452807,1967
Fragile and conflict affected situations,FCS,GDP per capita (current US$),157.4617104,1967
Finland,FIN,GDP per capita (current US$),2034.18905,1967
Fiji,FJI,GDP per capita (current US$),333.2682051,1967
France,FRA,GDP per capita (current US$),2343.104503,1967
Faroe Islands,FRO,GDP per capita (current US$),0.0,1967
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),0.0,1967
Gabon,GAB,GDP per capita (current US$),490.1032756,1967
United Kingdom,GBR,GDP per capita (current US$),2058.781882,1967
Georgia,GEO,GDP per capita (current US$),0.0,1967
Ghana,GHA,GDP per capita (current US$),214.8321482,1967
Gibraltar,GIB,GDP per capita (current US$),0.0,1967
Guinea,GIN,GDP per capita (current US$),0.0,1967
"Gambia, The",GMB,GDP per capita (current US$),109.4537158,1967
Guinea-Bissau,GNB,GDP per capita (current US$),0.0,1967
Equatorial Guinea,GNQ,GDP per capita (current US$),247.8441287,1967
Greece,GRC,GDP per capita (current US$),1068.114556,1967
Grenada,GRD,GDP per capita (current US$),0.0,1967
Greenland,GRL,GDP per capita (current US$),0.0,1967
Guatemala,GTM,GDP per capita (current US$),287.9680471,1967
Guam,GUM,GDP per capita (current US$),0.0,1967
Guyana,GUY,GDP per capita (current US$),370.1596491,1967
High income,HIC,GDP per capita (current US$),2216.864851,1967
"Hong Kong SAR, China",HKG,GDP per capita (current US$),723.2392256,1967
Honduras,HND,GDP per capita (current US$),240.5468429,1967
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),135.5182562,1967
Croatia,HRV,GDP per capita (current US$),0.0,1967
Haiti,HTI,GDP per capita (current US$),83.41190396,1967
Hungary,HUN,GDP per capita (current US$),0.0,1967
IBRD only,IBD,GDP per capita (current US$),199.1594147,1967
IDA & IBRD total,IBT,GDP per capita (current US$),187.4820747,1967
IDA total,IDA,GDP per capita (current US$),129.7409279,1967
IDA blend,IDB,GDP per capita (current US$),132.0593733,1967
Indonesia,IDN,GDP per capita (current US$),53.53729568,1967
IDA only,IDX,GDP per capita (current US$),133.6936407,1967
Isle of Man,IMN,GDP per capita (current US$),0.0,1967
India,IND,GDP per capita (current US$),96.33913646,1967
Not classified,INX,GDP per capita (current US$),0.0,1967
Ireland,IRL,GDP per capita (current US$),1152.004952,1967
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),287.0829089,1967
Iraq,IRQ,GDP per capita (current US$),0.0,1967
Iceland,ISL,GDP per capita (current US$),3125.649492,1967
Israel,ISR,GDP per capita (current US$),1468.123862,1967
Italy,ITA,GDP per capita (current US$),1533.692877,1967
Jamaica,JAM,GDP per capita (current US$),636.6162749,1967
Jordan,JOR,GDP per capita (current US$),458.1277022,1967
Japan,JPN,GDP per capita (current US$),1239.318377,1967
Kazakhstan,KAZ,GDP per capita (current US$),0.0,1967
Kenya,KEN,GDP per capita (current US$),120.9875906,1967
Kyrgyz Republic,KGZ,GDP per capita (current US$),0.0,1967
Cambodia,KHM,GDP per capita (current US$),144.0117785,1967
Kiribati,KIR,GDP per capita (current US$),0.0,1967
St. Kitts and Nevis,KNA,GDP per capita (current US$),353.3033311,1967
"Korea, Rep.",KOR,GDP per capita (current US$),161.159931,1967
Kuwait,KWT,GDP per capita (current US$),4230.847778,1967
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),461.9135587,1967
Lao PDR,LAO,GDP per capita (current US$),0.0,1967
Lebanon,LBN,GDP per capita (current US$),0.0,1967
Liberia,LBR,GDP per capita (current US$),0.0,1967
Libya,LBY,GDP per capita (current US$),0.0,1967
St. Lucia,LCA,GDP per capita (current US$),0.0,1967
Latin America & Caribbean,LCN,GDP per capita (current US$),503.28988,1967
Least developed countries: UN classification,LDC,GDP per capita (current US$),0.0,1967
Low income,LIC,GDP per capita (current US$),123.1408806,1967
Liechtenstein,LIE,GDP per capita (current US$),0.0,1967
Sri Lanka,LKA,GDP per capita (current US$),159.5059914,1967
Lower middle income,LMC,GDP per capita (current US$),109.7017345,1967
Low & middle income,LMY,GDP per capita (current US$),180.7521898,1967
Lesotho,LSO,GDP per capita (current US$),61.58381798,1967
Late-demographic dividend,LTE,GDP per capita (current US$),211.0005382,1967
Lithuania,LTU,GDP per capita (current US$),0.0,1967
Luxembourg,LUX,GDP per capita (current US$),2909.660629,1967
Latvia,LVA,GDP per capita (current US$),0.0,1967
"Macao SAR, China",MAC,GDP per capita (current US$),0.0,1967
St. Martin (French part),MAF,GDP per capita (current US$),0.0,1967
Morocco,MAR,GDP per capita (current US$),202.8572717,1967
Monaco,MCO,GDP per capita (current US$),0.0,1967
Moldova,MDA,GDP per capita (current US$),0.0,1967
Madagascar,MDG,GDP per capita (current US$),157.4763093,1967
Maldives,MDV,GDP per capita (current US$),0.0,1967
Middle East & North Africa,MEA,GDP per capita (current US$),0.0,1967
Mexico,MEX,GDP per capita (current US$),565.6334089,1967
Marshall Islands,MHL,GDP per capita (current US$),0.0,1967
Middle income,MIC,GDP per capita (current US$),185.1008058,1967
North Macedonia,MKD,GDP per capita (current US$),0.0,1967
Mali,MLI,GDP per capita (current US$),48.27992471,1967
Malta,MLT,GDP per capita (current US$),0.0,1967
Myanmar,MMR,GDP per capita (current US$),0.0,1967
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),0.0,1967
Montenegro,MNE,GDP per capita (current US$),0.0,1967
Mongolia,MNG,GDP per capita (current US$),0.0,1967
Northern Mariana Islands,MNP,GDP per capita (current US$),0.0,1967
Mozambique,MOZ,GDP per capita (current US$),0.0,1967
Mauritania,MRT,GDP per capita (current US$),269.839802,1967
Mauritius,MUS,GDP per capita (current US$),0.0,1967
Malawi,MWI,GDP per capita (current US$),62.01992808,1967
Malaysia,MYS,GDP per capita (current US$),317.4242105,1967
North America,NAC,GDP per capita (current US$),4231.867351,1967
Namibia,NAM,GDP per capita (current US$),0.0,1967
New Caledonia,NCL,GDP per capita (current US$),1865.665999,1967
Niger,NER,GDP per capita (current US$),160.5918309,1967
Nigeria,NGA,GDP per capita (current US$),99.40607876,1967
Nicaragua,NIC,GDP per capita (current US$),299.0809355,1967
Netherlands,NLD,GDP per capita (current US$),1991.360686,1967
Norway,NOR,GDP per capita (current US$),2514.043772,1967
Nepal,NPL,GDP per capita (current US$),73.96790076,1967
Nauru,NRU,GDP per capita (current US$),0.0,1967
New Zealand,NZL,GDP per capita (current US$),2188.399139,1967
OECD members,OED,GDP per capita (current US$),2082.743029,1967
Oman,OMN,GDP per capita (current US$),162.3238308,1967
Other small states,OSS,GDP per capita (current US$),0.0,1967
Pakistan,PAK,GDP per capita (current US$),139.1184751,1967
Panama,PAN,GDP per capita (current US$),742.1140689,1967
Peru,PER,GDP per capita (current US$),500.8734862,1967
Philippines,PHL,GDP per capita (current US$),207.4439574,1967
Palau,PLW,GDP per capita (current US$),0.0,1967
Papua New Guinea,PNG,GDP per capita (current US$),170.0953128,1967
Poland,POL,GDP per capita (current US$),0.0,1967
Pre-demographic dividend,PRE,GDP per capita (current US$),135.1019197,1967
Puerto Rico,PRI,GDP per capita (current US$),1335.274112,1967
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),0.0,1967
Portugal,PRT,GDP per capita (current US$),646.8227201,1967
Paraguay,PRY,GDP per capita (current US$),215.0668973,1967
West Bank and Gaza,PSE,GDP per capita (current US$),0.0,1967
Pacific island small states,PSS,GDP per capita (current US$),0.0,1967
Post-demographic dividend,PST,GDP per capita (current US$),2197.674368,1967
French Polynesia,PYF,GDP per capita (current US$),2210.064698,1967
Qatar,QAT,GDP per capita (current US$),0.0,1967
Romania,ROU,GDP per capita (current US$),0.0,1967
Russian Federation,RUS,GDP per capita (current US$),0.0,1967
Rwanda,RWA,GDP per capita (current US$),46.64274253,1967
South Asia,SAS,GDP per capita (current US$),103.0626366,1967
Saudi Arabia,SAU,GDP per capita (current US$),0.0,1967
Sudan,SDN,GDP per capita (current US$),147.9976737,1967
Senegal,SEN,GDP per capita (current US$),319.6393517,1967
Singapore,SGP,GDP per capita (current US$),626.0335277,1967
Solomon Islands,SLB,GDP per capita (current US$),173.4358483,1967
Sierra Leone,SLE,GDP per capita (current US$),134.3174567,1967
El Salvador,SLV,GDP per capita (current US$),288.1869903,1967
San Marino,SMR,GDP per capita (current US$),0.0,1967
Somalia,SOM,GDP per capita (current US$),84.19896458,1967
Serbia,SRB,GDP per capita (current US$),0.0,1967
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),162.6687467,1967
South Sudan,SSD,GDP per capita (current US$),0.0,1967
Sub-Saharan Africa,SSF,GDP per capita (current US$),162.6963655,1967
Small states,SST,GDP per capita (current US$),0.0,1967
Sao Tome and Principe,STP,GDP per capita (current US$),0.0,1967
Suriname,SUR,GDP per capita (current US$),634.7918878,1967
Slovak Republic,SVK,GDP per capita (current US$),0.0,1967
Slovenia,SVN,GDP per capita (current US$),0.0,1967
Sweden,SWE,GDP per capita (current US$),3720.926845,1967
Eswatini,SWZ,GDP per capita (current US$),189.3771021,1967
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),0.0,1967
Seychelles,SYC,GDP per capita (current US$),333.2338125,1967
Syrian Arab Republic,SYR,GDP per capita (current US$),275.2676929,1967
Turks and Caicos Islands,TCA,GDP per capita (current US$),0.0,1967
Chad,TCD,GDP per capita (current US$),130.9607828,1967
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),98.40959529,1967
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),0.0,1967
Togo,TGO,GDP per capita (current US$),124.8788571,1967
Thailand,THA,GDP per capita (current US$),166.9230634,1967
Tajikistan,TJK,GDP per capita (current US$),0.0,1967
Turkmenistan,TKM,GDP per capita (current US$),0.0,1967
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),490.7855906,1967
Timor-Leste,TLS,GDP per capita (current US$),0.0,1967
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),0.0,1967
Tonga,TON,GDP per capita (current US$),0.0,1967
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),103.0626366,1967
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),162.6963655,1967
